dataset_id,outer_fold,shift_family,method,seed,quantity,severe_minus_mild,violation
mice_protein_expression,2,measurement_noise,fcm_adaptive,4,D_U_C,0.12765680000000001,False
mice_protein_expression,2,measurement_noise,fcm_adaptive,5,D_U_C,-0.06727890000000003,True
mice_protein_expression,2,outliers,fcm_adaptive,1,D_U_C,0.18478359999999994,False
mice_protein_expression,2,outliers,fcm_adaptive,2,D_U_C,0.0069141999999999815,False
mice_protein_expression,2,outliers,fcm_adaptive,3,D_U_C,0.004203899999999927,False
mice_protein_expression,2,outliers,fcm_adaptive,4,D_U_C,0.12237530000000002,False
mice_protein_expression,2,outliers,fcm_adaptive,5,D_U_C,0.37327730000000003,False
mice_protein_expression,2,scale,fcm_adaptive,1,D_U_C,-0.00819979999999998,True
mice_protein_expression,2,scale,fcm_adaptive,2,D_U_C,-0.008541400000000032,True
mice_protein_expression,2,scale,fcm_adaptive,3,D_U_C,0.05590879999999998,False
mice_protein_expression,2,scale,fcm_adaptive,4,D_U_C,0.017764400000000014,False
mice_protein_expression,2,scale,fcm_adaptive,5,D_U_C,0.029458099999999987,False
mice_protein_expression,3,class_prevalence,fcm_adaptive,1,D_U_C,0.08488129999999999,False
mice_protein_expression,3,class_prevalence,fcm_adaptive,2,D_U_C,0.08689620000000003,False
mice_protein_expression,3,class_prevalence,fcm_adaptive,3,D_U_C,-0.0028057999999999694,True
mice_protein_expression,3,class_prevalence,fcm_adaptive,4,D_U_C,0.19300560000000005,False
mice_protein_expression,3,class_prevalence,fcm_adaptive,5,D_U_C,-0.15301710000000002,True
mice_protein_expression,3,local_overlap,fcm_adaptive,1,D_U_C,-0.06643529999999997,True
mice_protein_expression,3,local_overlap,fcm_adaptive,2,D_U_C,-0.07384599999999997,True
mice_protein_expression,3,local_overlap,fcm_adaptive,3,D_U_C,0.00875750000000003,False
mice_protein_expression,3,local_overlap,fcm_adaptive,4,D_U_C,0.0003377999999999992,False
mice_protein_expression,3,local_overlap,fcm_adaptive,5,D_U_C,0.15899020000000003,False
mice_protein_expression,3,location,fcm_adaptive,1,D_U_C,0.0643782,False
mice_protein_expression,3,location,fcm_adaptive,2,D_U_C,-0.052608900000000014,True
mice_protein_expression,3,location,fcm_adaptive,3,D_U_C,0.01581769999999999,False
mice_protein_expression,3,location,fcm_adaptive,4,D_U_C,0.04999349999999997,False
mice_protein_expression,3,location,fcm_adaptive,5,D_U_C,0.06211929999999999,False
mice_protein_expression,3,mcar,fcm_adaptive,1,D_U_C,-0.16365020000000002,True
mice_protein_expression,3,mcar,fcm_adaptive,2,D_U_C,0.08431129999999998,False
mice_protein_expression,3,mcar,fcm_adaptive,3,D_U_C,-0.04670769999999996,True
mice_protein_expression,3,mcar,fcm_adaptive,4,D_U_C,0.03815780000000002,False
mice_protein_expression,3,mcar,fcm_adaptive,5,D_U_C,0.1997604,False
mice_protein_expression,3,measurement_noise,fcm_adaptive,1,D_U_C,0.0838389,False
mice_protein_expression,3,measurement_noise,fcm_adaptive,2,D_U_C,-0.08752909999999997,True
mice_protein_expression,3,measurement_noise,fcm_adaptive,3,D_U_C,0.1505015,False
mice_protein_expression,3,measurement_noise,fcm_adaptive,4,D_U_C,0.10270999999999997,False
mice_protein_expression,3,measurement_noise,fcm_adaptive,5,D_U_C,-0.007933199999999974,True
mice_protein_expression,3,outliers,fcm_adaptive,1,D_U_C,-0.01870139999999998,True
mice_protein_expression,3,outliers,fcm_adaptive,2,D_U_C,0.04513389999999995,False
mice_protein_expression,3,outliers,fcm_adaptive,3,D_U_C,0.37866310000000003,False
mice_protein_expression,3,outliers,fcm_adaptive,4,D_U_C,0.1591418,False
mice_protein_expression,3,outliers,fcm_adaptive,5,D_U_C,-0.018255999999999994,True
mice_protein_expression,3,scale,fcm_adaptive,1,D_U_C,-0.00024280000000004298,True
mice_protein_expression,3,scale,fcm_adaptive,2,D_U_C,0.0391591,False
mice_protein_expression,3,scale,fcm_adaptive,3,D_U_C,0.018639899999999987,False
mice_protein_expression,3,scale,fcm_adaptive,4,D_U_C,-0.007752799999999949,True
mice_protein_expression,3,scale,fcm_adaptive,5,D_U_C,-0.004780899999999977,True
mice_protein_expression,4,class_prevalence,fcm_adaptive,1,D_U_C,0.09394939999999996,False
mice_protein_expression,4,class_prevalence,fcm_adaptive,2,D_U_C,0.20429760000000002,False
mice_protein_expression,4,class_prevalence,fcm_adaptive,3,D_U_C,-0.06023999999999996,True
mice_protein_expression,4,class_prevalence,fcm_adaptive,4,D_U_C,0.152802,False
mice_protein_expression,4,class_prevalence,fcm_adaptive,5,D_U_C,-0.18952390000000002,True
mice_protein_expression,4,local_overlap,fcm_adaptive,1,D_U_C,0.03855329999999996,False
mice_protein_expression,4,local_overlap,fcm_adaptive,2,D_U_C,0.06895989999999996,False
mice_protein_expression,4,local_overlap,fcm_adaptive,3,D_U_C,0.008138699999999999,False
mice_protein_expression,4,local_overlap,fcm_adaptive,4,D_U_C,-0.07598990000000005,True
mice_protein_expression,4,local_overlap,fcm_adaptive,5,D_U_C,-0.009411800000000026,True
mice_protein_expression,4,location,fcm_adaptive,1,D_U_C,0.09497329999999998,False
mice_protein_expression,4,location,fcm_adaptive,2,D_U_C,-0.03036319999999998,True
mice_protein_expression,4,location,fcm_adaptive,3,D_U_C,-0.0058396,True
mice_protein_expression,4,location,fcm_adaptive,4,D_U_C,-0.03107199999999999,True
mice_protein_expression,4,location,fcm_adaptive,5,D_U_C,0.13524759999999997,False
mice_protein_expression,4,mcar,fcm_adaptive,1,D_U_C,-0.05162890000000003,True
mice_protein_expression,4,mcar,fcm_adaptive,2,D_U_C,0.018450399999999978,False
mice_protein_expression,4,mcar,fcm_adaptive,3,D_U_C,-0.003443599999999991,True
mice_protein_expression,4,mcar,fcm_adaptive,4,D_U_C,-0.06134430000000002,True
mice_protein_expression,4,mcar,fcm_adaptive,5,D_U_C,-0.06936370000000003,True
mice_protein_expression,4,measurement_noise,fcm_adaptive,1,D_U_C,-0.007644099999999987,True
mice_protein_expression,4,measurement_noise,fcm_adaptive,2,D_U_C,-0.04604889999999995,True
mice_protein_expression,4,measurement_noise,fcm_adaptive,3,D_U_C,0.0612143,False
mice_protein_expression,4,measurement_noise,fcm_adaptive,4,D_U_C,-0.07651020000000003,True
mice_protein_expression,4,measurement_noise,fcm_adaptive,5,D_U_C,0.03477570000000002,False
mice_protein_expression,4,outliers,fcm_adaptive,1,D_U_C,-0.03764319999999999,True
mice_protein_expression,4,outliers,fcm_adaptive,2,D_U_C,0.0785441,False
mice_protein_expression,4,outliers,fcm_adaptive,3,D_U_C,-0.01159700000000008,True
mice_protein_expression,4,outliers,fcm_adaptive,4,D_U_C,-0.1270466,True
mice_protein_expression,4,outliers,fcm_adaptive,5,D_U_C,0.20987709999999993,False
mice_protein_expression,4,scale,fcm_adaptive,1,D_U_C,0.0942905,False
mice_protein_expression,4,scale,fcm_adaptive,2,D_U_C,-0.01519680000000001,True
mice_protein_expression,4,scale,fcm_adaptive,3,D_U_C,0.040012099999999995,False
mice_protein_expression,4,scale,fcm_adaptive,4,D_U_C,0.005988600000000011,False
mice_protein_expression,4,scale,fcm_adaptive,5,D_U_C,0.0687237,False
pendigits,0,class_prevalence,fcm_adaptive,1,D_U_C,0.07253509999999999,False
pendigits,0,class_prevalence,fcm_adaptive,2,D_U_C,0.2490483,False
pendigits,0,class_prevalence,fcm_adaptive,3,D_U_C,-0.14234670000000002,True
pendigits,0,class_prevalence,fcm_adaptive,4,D_U_C,0.1743572,False
pendigits,0,class_prevalence,fcm_adaptive,5,D_U_C,0.10870359999999998,False
pendigits,0,local_overlap,fcm_adaptive,1,D_U_C,0.0271179,False
pendigits,0,local_overlap,fcm_adaptive,2,D_U_C,0.1485446,False
pendigits,0,local_overlap,fcm_adaptive,3,D_U_C,0.003516200000000025,False
pendigits,0,local_overlap,fcm_adaptive,4,D_U_C,0.12284270000000001,False
pendigits,0,local_overlap,fcm_adaptive,5,D_U_C,0.0467002,False
pendigits,0,location,fcm_adaptive,1,D_U_C,0.0212356,False
pendigits,0,location,fcm_adaptive,2,D_U_C,-0.007334400000000005,True
pendigits,0,location,fcm_adaptive,3,D_U_C,0.003661499999999984,False
pendigits,0,location,fcm_adaptive,4,D_U_C,0.021235,False
pendigits,0,location,fcm_adaptive,5,D_U_C,0.013094600000000012,False
pendigits,0,mcar,fcm_adaptive,1,D_U_C,0.034420099999999995,False
pendigits,0,mcar,fcm_adaptive,2,D_U_C,0.1224414,False
pendigits,0,mcar,fcm_adaptive,3,D_U_C,-0.09664429999999999,True
pendigits,0,mcar,fcm_adaptive,4,D_U_C,0.0343677,False
pendigits,0,mcar,fcm_adaptive,5,D_U_C,0.1585314,False
pendigits,0,measurement_noise,fcm_adaptive,1,D_U_C,-0.11513499999999999,True
pendigits,0,measurement_noise,fcm_adaptive,2,D_U_C,0.07718,False
pendigits,0,measurement_noise,fcm_adaptive,3,D_U_C,-0.046045,True
pendigits,0,measurement_noise,fcm_adaptive,4,D_U_C,-0.1513132,True
pendigits,0,measurement_noise,fcm_adaptive,5,D_U_C,-0.06905050000000001,True
pendigits,0,outliers,fcm_adaptive,1,D_U_C,0.1305219,False
pendigits,0,outliers,fcm_adaptive,2,D_U_C,0.13845760000000001,False
pendigits,0,outliers,fcm_adaptive,3,D_U_C,0.18501109999999998,False
pendigits,0,outliers,fcm_adaptive,4,D_U_C,-0.07244260000000002,True
pendigits,0,outliers,fcm_adaptive,5,D_U_C,0.2019572,False
pendigits,0,scale,fcm_adaptive,1,D_U_C,0.016264300000000002,False
pendigits,0,scale,fcm_adaptive,2,D_U_C,0.0071945000000000064,False
pendigits,0,scale,fcm_adaptive,3,D_U_C,-0.015651799999999993,True
pendigits,0,scale,fcm_adaptive,4,D_U_C,0.016263700000000002,False
pendigits,0,scale,fcm_adaptive,5,D_U_C,0.008340799999999995,False
pendigits,1,class_prevalence,fcm_adaptive,1,D_U_C,0.0340405,False
pendigits,1,class_prevalence,fcm_adaptive,2,D_U_C,0.0891168,False
pendigits,1,class_prevalence,fcm_adaptive,3,D_U_C,0.13396889999999997,False
pendigits,1,class_prevalence,fcm_adaptive,4,D_U_C,0.028369600000000023,False
pendigits,1,class_prevalence,fcm_adaptive,5,D_U_C,-0.028560399999999986,True
pendigits,1,local_overlap,fcm_adaptive,1,D_U_C,0.0679488,False
pendigits,1,local_overlap,fcm_adaptive,2,D_U_C,-0.007062400000000024,True
pendigits,1,local_overlap,fcm_adaptive,3,D_U_C,-0.017213200000000012,True
pendigits,1,local_overlap,fcm_adaptive,4,D_U_C,0.04448740000000001,False
pendigits,1,local_overlap,fcm_adaptive,5,D_U_C,0.037455199999999994,False
pendigits,1,location,fcm_adaptive,1,D_U_C,0.045281899999999986,False
pendigits,1,location,fcm_adaptive,2,D_U_C,0.03969199999999999,False
pendigits,1,location,fcm_adaptive,3,D_U_C,0.040269699999999964,False
pendigits,1,location,fcm_adaptive,4,D_U_C,0.04292020000000002,False
pendigits,1,location,fcm_adaptive,5,D_U_C,0.031058799999999998,False
pendigits,1,mcar,fcm_adaptive,1,D_U_C,0.02279919999999999,False
pendigits,1,mcar,fcm_adaptive,2,D_U_C,0.018021800000000004,False
pendigits,1,mcar,fcm_adaptive,3,D_U_C,-0.009703599999999993,True
pendigits,1,mcar,fcm_adaptive,4,D_U_C,0.03817749999999999,False
pendigits,1,mcar,fcm_adaptive,5,D_U_C,0.1133934,False
pendigits,1,measurement_noise,fcm_adaptive,1,D_U_C,-0.20348460000000002,True
pendigits,1,measurement_noise,fcm_adaptive,2,D_U_C,0.015668699999999994,False
pendigits,1,measurement_noise,fcm_adaptive,3,D_U_C,0.1250193,False
pendigits,1,measurement_noise,fcm_adaptive,4,D_U_C,-0.0012057000000000005,True
pendigits,1,measurement_noise,fcm_adaptive,5,D_U_C,-0.058250000000000024,True
pendigits,1,outliers,fcm_adaptive,1,D_U_C,0.1561825,False
pendigits,1,outliers,fcm_adaptive,2,D_U_C,0.15279620000000002,False
pendigits,1,outliers,fcm_adaptive,3,D_U_C,0.06587509999999996,False
pendigits,1,outliers,fcm_adaptive,4,D_U_C,0.11884220000000004,False
pendigits,1,outliers,fcm_adaptive,5,D_U_C,-0.037753800000000004,True
pendigits,1,scale,fcm_adaptive,1,D_U_C,-0.0005233999999999794,True
pendigits,1,scale,fcm_adaptive,2,D_U_C,0.0082787,False
pendigits,1,scale,fcm_adaptive,3,D_U_C,-0.0016908999999999952,True
pendigits,1,scale,fcm_adaptive,4,D_U_C,0.006082799999999999,False
pendigits,1,scale,fcm_adaptive,5,D_U_C,0.004374799999999998,False
pendigits,2,class_prevalence,fcm_adaptive,1,D_U_C,0.2078344,False
pendigits,2,class_prevalence,fcm_adaptive,2,D_U_C,-0.06302410000000003,True
pendigits,2,class_prevalence,fcm_adaptive,3,D_U_C,0.11845889999999998,False
pendigits,2,class_prevalence,fcm_adaptive,4,D_U_C,0.057856799999999986,False
pendigits,2,class_prevalence,fcm_adaptive,5,D_U_C,-0.01150699999999999,True
pendigits,2,local_overlap,fcm_adaptive,1,D_U_C,0.058386900000000005,False
pendigits,2,local_overlap,fcm_adaptive,2,D_U_C,0.031886600000000015,False
pendigits,2,local_overlap,fcm_adaptive,3,D_U_C,0.09717590000000001,False
pendigits,2,local_overlap,fcm_adaptive,4,D_U_C,0.069208,False
pendigits,2,local_overlap,fcm_adaptive,5,D_U_C,-0.070516,True
pendigits,2,location,fcm_adaptive,1,D_U_C,0.054221899999999996,False
pendigits,2,location,fcm_adaptive,2,D_U_C,0.0278514,False
pendigits,2,location,fcm_adaptive,3,D_U_C,0.011621300000000001,False
pendigits,2,location,fcm_adaptive,4,D_U_C,0.048161499999999996,False
pendigits,2,location,fcm_adaptive,5,D_U_C,-0.00769019999999998,True
pendigits,2,mcar,fcm_adaptive,1,D_U_C,0.0475749,False
pendigits,2,mcar,fcm_adaptive,2,D_U_C,0.04135370000000001,False
pendigits,2,mcar,fcm_adaptive,3,D_U_C,-0.0570049,True
pendigits,2,mcar,fcm_adaptive,4,D_U_C,0.04248030000000001,False
pendigits,2,mcar,fcm_adaptive,5,D_U_C,0.018267099999999994,False
pendigits,2,measurement_noise,fcm_adaptive,1,D_U_C,0.2664521,False
pendigits,2,measurement_noise,fcm_adaptive,2,D_U_C,-0.0855153,True
pendigits,2,measurement_noise,fcm_adaptive,3,D_U_C,-0.16998090000000002,True
pendigits,2,measurement_noise,fcm_adaptive,4,D_U_C,-0.108159,True
pendigits,2,measurement_noise,fcm_adaptive,5,D_U_C,-0.005377199999999999,True
pendigits,2,outliers,fcm_adaptive,1,D_U_C,0.1802097,False
pendigits,2,outliers,fcm_adaptive,2,D_U_C,0.20003310000000002,False
pendigits,2,outliers,fcm_adaptive,3,D_U_C,0.01567289999999999,False
pendigits,2,outliers,fcm_adaptive,4,D_U_C,0.05852479999999999,False
pendigits,2,outliers,fcm_adaptive,5,D_U_C,0.08510399999999996,False
pendigits,2,scale,fcm_adaptive,1,D_U_C,0.0232288,False
pendigits,2,scale,fcm_adaptive,2,D_U_C,0.009856400000000001,False
pendigits,2,scale,fcm_adaptive,3,D_U_C,0.009581300000000015,False
pendigits,2,scale,fcm_adaptive,4,D_U_C,0.007651700000000011,False
pendigits,2,scale,fcm_adaptive,5,D_U_C,-0.002866399999999991,True
pendigits,3,class_prevalence,fcm_adaptive,1,D_U_C,0.15455290000000002,False
pendigits,3,class_prevalence,fcm_adaptive,2,D_U_C,0.17336529999999997,False
pendigits,3,class_prevalence,fcm_adaptive,3,D_U_C,0.019437799999999977,False
pendigits,3,class_prevalence,fcm_adaptive,4,D_U_C,-0.05191990000000002,True
pendigits,3,class_prevalence,fcm_adaptive,5,D_U_C,0.18951839999999998,False
pendigits,3,local_overlap,fcm_adaptive,1,D_U_C,0.004993400000000009,False
pendigits,3,local_overlap,fcm_adaptive,2,D_U_C,-0.019990800000000003,True
pendigits,3,local_overlap,fcm_adaptive,3,D_U_C,-0.13352689999999998,True
pendigits,3,local_overlap,fcm_adaptive,4,D_U_C,-0.008597800000000003,True
pendigits,3,local_overlap,fcm_adaptive,5,D_U_C,0.047952599999999984,False
pendigits,3,location,fcm_adaptive,1,D_U_C,0.04838999999999999,False
pendigits,3,location,fcm_adaptive,2,D_U_C,0.047935599999999995,False
pendigits,3,location,fcm_adaptive,3,D_U_C,0.04793590000000003,False
pendigits,3,location,fcm_adaptive,4,D_U_C,0.004247100000000004,False
pendigits,3,location,fcm_adaptive,5,D_U_C,0.04239309999999999,False
pendigits,3,mcar,fcm_adaptive,1,D_U_C,0.102942,False
pendigits,3,mcar,fcm_adaptive,2,D_U_C,0.09526300000000001,False
pendigits,3,mcar,fcm_adaptive,3,D_U_C,-0.03469609999999998,True
pendigits,3,mcar,fcm_adaptive,4,D_U_C,0.08260050000000001,False
pendigits,3,mcar,fcm_adaptive,5,D_U_C,0.10709319999999999,False
pendigits,3,measurement_noise,fcm_adaptive,1,D_U_C,0.187608,False
pendigits,3,measurement_noise,fcm_adaptive,2,D_U_C,0.12959400000000001,False
pendigits,3,measurement_noise,fcm_adaptive,3,D_U_C,-0.1395343,True
pendigits,3,measurement_noise,fcm_adaptive,4,D_U_C,0.0961255,False
pendigits,3,measurement_noise,fcm_adaptive,5,D_U_C,-0.012684100000000004,True
pendigits,3,outliers,fcm_adaptive,1,D_U_C,0.1302755,False
pendigits,3,outliers,fcm_adaptive,2,D_U_C,0.13402759999999997,False
pendigits,3,outliers,fcm_adaptive,3,D_U_C,0.23497610000000002,False
pendigits,3,outliers,fcm_adaptive,4,D_U_C,0.07362019999999997,False
pendigits,3,outliers,fcm_adaptive,5,D_U_C,0.18105649999999995,False
pendigits,3,scale,fcm_adaptive,1,D_U_C,-0.010645900000000014,True
pendigits,3,scale,fcm_adaptive,2,D_U_C,-0.0037678999999999907,True
pendigits,3,scale,fcm_adaptive,3,D_U_C,-0.003768500000000008,True
pendigits,3,scale,fcm_adaptive,4,D_U_C,0.04849220000000001,False
pendigits,3,scale,fcm_adaptive,5,D_U_C,0.007402999999999993,False
pendigits,4,class_prevalence,fcm_adaptive,1,D_U_C,0.08150179999999999,False
pendigits,4,class_prevalence,fcm_adaptive,2,D_U_C,0.15292540000000002,False
pendigits,4,class_prevalence,fcm_adaptive,3,D_U_C,-0.06614649999999997,True
pendigits,4,class_prevalence,fcm_adaptive,4,D_U_C,-0.09334590000000001,True
pendigits,4,class_prevalence,fcm_adaptive,5,D_U_C,0.03478689999999998,False
pendigits,4,local_overlap,fcm_adaptive,1,D_U_C,-0.02009630000000001,True
pendigits,4,local_overlap,fcm_adaptive,2,D_U_C,0.003378900000000004,False
pendigits,4,local_overlap,fcm_adaptive,3,D_U_C,0.041490799999999994,False
pendigits,4,local_overlap,fcm_adaptive,4,D_U_C,0.12264420000000001,False
pendigits,4,local_overlap,fcm_adaptive,5,D_U_C,-0.09103239999999999,True
pendigits,4,location,fcm_adaptive,1,D_U_C,0.0023828000000000182,False
pendigits,4,location,fcm_adaptive,2,D_U_C,0.007524399999999987,False
pendigits,4,location,fcm_adaptive,3,D_U_C,0.012011999999999998,False
pendigits,4,location,fcm_adaptive,4,D_U_C,0.012022399999999999,False
pendigits,4,location,fcm_adaptive,5,D_U_C,-0.003692000000000001,True
pendigits,4,mcar,fcm_adaptive,1,D_U_C,-0.055295,True
pendigits,4,mcar,fcm_adaptive,2,D_U_C,-0.0710436,True
pendigits,4,mcar,fcm_adaptive,3,D_U_C,-0.0072246000000000254,True
pendigits,4,mcar,fcm_adaptive,4,D_U_C,-0.11065559999999999,True
pendigits,4,mcar,fcm_adaptive,5,D_U_C,0.06674399999999997,False
pendigits,4,measurement_noise,fcm_adaptive,1,D_U_C,-0.008390599999999998,True
pendigits,4,measurement_noise,fcm_adaptive,2,D_U_C,-0.041230600000000006,True
pendigits,4,measurement_noise,fcm_adaptive,3,D_U_C,0.0003061000000000001,False
pendigits,4,measurement_noise,fcm_adaptive,4,D_U_C,-0.1171656,True
pendigits,4,measurement_noise,fcm_adaptive,5,D_U_C,0.09644069999999999,False
pendigits,4,outliers,fcm_adaptive,1,D_U_C,0.043448600000000004,False
pendigits,4,outliers,fcm_adaptive,2,D_U_C,0.16910630000000001,False
pendigits,4,outliers,fcm_adaptive,3,D_U_C,0.34594810000000004,False
pendigits,4,outliers,fcm_adaptive,4,D_U_C,0.3791188,False
pendigits,4,outliers,fcm_adaptive,5,D_U_C,0.0935415,False
pendigits,4,scale,fcm_adaptive,1,D_U_C,0.025183200000000017,False
pendigits,4,scale,fcm_adaptive,2,D_U_C,0.009710799999999992,False
pendigits,4,scale,fcm_adaptive,3,D_U_C,0.021835300000000002,False
pendigits,4,scale,fcm_adaptive,4,D_U_C,0.021845999999999997,False
pendigits,4,scale,fcm_adaptive,5,D_U_C,-0.0005815000000000126,True
satimage,0,class_prevalence,fcm_adaptive,1,D_U_C,-0.007479300000000001,True
satimage,0,class_prevalence,fcm_adaptive,2,D_U_C,0.13881429999999997,False
satimage,0,class_prevalence,fcm_adaptive,3,D_U_C,-0.007486300000000001,True
satimage,0,class_prevalence,fcm_adaptive,4,D_U_C,0.00337090000000001,False
satimage,0,class_prevalence,fcm_adaptive,5,D_U_C,-0.007487299999999999,True
satimage,0,local_overlap,fcm_adaptive,1,D_U_C,0.057122099999999995,False
satimage,0,local_overlap,fcm_adaptive,2,D_U_C,0.009231999999999962,False
satimage,0,local_overlap,fcm_adaptive,3,D_U_C,0.0571192,False
satimage,0,local_overlap,fcm_adaptive,4,D_U_C,0.0655973,False
satimage,0,local_overlap,fcm_adaptive,5,D_U_C,0.0571206,False
satimage,0,location,fcm_adaptive,1,D_U_C,0.0939857,False
satimage,0,location,fcm_adaptive,2,D_U_C,0.051538799999999996,False
satimage,0,location,fcm_adaptive,3,D_U_C,0.09398680000000001,False
satimage,0,location,fcm_adaptive,4,D_U_C,0.09398569999999999,False
satimage,0,location,fcm_adaptive,5,D_U_C,0.0939868,False
satimage,0,mcar,fcm_adaptive,1,D_U_C,0.3296502,False
satimage,0,mcar,fcm_adaptive,2,D_U_C,-0.12795049999999997,True
satimage,0,mcar,fcm_adaptive,3,D_U_C,0.0803681,False
satimage,0,mcar,fcm_adaptive,4,D_U_C,0.0803681,False
satimage,0,mcar,fcm_adaptive,5,D_U_C,0.0803695,False
satimage,0,measurement_noise,fcm_adaptive,1,D_U_C,0.0005271,False
satimage,0,measurement_noise,fcm_adaptive,2,D_U_C,-0.004477599999999998,True
satimage,0,measurement_noise,fcm_adaptive,3,D_U_C,0.0005275000000000002,False
satimage,0,measurement_noise,fcm_adaptive,4,D_U_C,0.0005292999999999999,False
satimage,0,measurement_noise,fcm_adaptive,5,D_U_C,0.0005265000000000001,False
satimage,0,outliers,fcm_adaptive,1,D_U_C,-0.0012684000000000029,True
satimage,0,outliers,fcm_adaptive,2,D_U_C,-0.012514299999999978,True
satimage,0,outliers,fcm_adaptive,3,D_U_C,0.06851039999999997,False
satimage,0,outliers,fcm_adaptive,4,D_U_C,-0.07206950000000001,True
satimage,0,outliers,fcm_adaptive,5,D_U_C,0.006289699999999954,False
satimage,0,scale,fcm_adaptive,1,D_U_C,0.054411999999999995,False
satimage,0,scale,fcm_adaptive,2,D_U_C,0.03110170000000001,False
satimage,0,scale,fcm_adaptive,3,D_U_C,0.05441189999999999,False
satimage,0,scale,fcm_adaptive,4,D_U_C,0.054412,False
satimage,0,scale,fcm_adaptive,5,D_U_C,0.0544118,False
satimage,1,class_prevalence,fcm_adaptive,1,D_U_C,0.1828525,False
satimage,1,class_prevalence,fcm_adaptive,2,D_U_C,0.1169537,False
satimage,1,class_prevalence,fcm_adaptive,3,D_U_C,0.0295253,False
satimage,1,class_prevalence,fcm_adaptive,4,D_U_C,0.029529999999999997,False
satimage,1,class_prevalence,fcm_adaptive,5,D_U_C,0.1332694,False
satimage,1,local_overlap,fcm_adaptive,1,D_U_C,0.003810099999999997,False
satimage,1,local_overlap,fcm_adaptive,2,D_U_C,0.003806699999999996,False
satimage,1,local_overlap,fcm_adaptive,3,D_U_C,0.0038131,False
satimage,1,local_overlap,fcm_adaptive,4,D_U_C,0.003807999999999992,False
satimage,1,local_overlap,fcm_adaptive,5,D_U_C,0.003808099999999995,False
satimage,1,location,fcm_adaptive,1,D_U_C,0.110405,False
satimage,1,location,fcm_adaptive,2,D_U_C,0.11040489999999999,False
satimage,1,location,fcm_adaptive,3,D_U_C,0.1104049,False
satimage,1,location,fcm_adaptive,4,D_U_C,0.1104065,False
satimage,1,location,fcm_adaptive,5,D_U_C,0.1104064,False
satimage,1,mcar,fcm_adaptive,1,D_U_C,0.1044223,False
satimage,1,mcar,fcm_adaptive,2,D_U_C,-0.04475559999999998,True
satimage,1,mcar,fcm_adaptive,3,D_U_C,0.2197288,False
satimage,1,mcar,fcm_adaptive,4,D_U_C,0.1044238,False
satimage,1,mcar,fcm_adaptive,5,D_U_C,0.1044206,False
satimage,1,measurement_noise,fcm_adaptive,1,D_U_C,-0.007628099999999999,True
satimage,1,measurement_noise,fcm_adaptive,2,D_U_C,0.1290726,False
satimage,1,measurement_noise,fcm_adaptive,3,D_U_C,-0.0076282,True
satimage,1,measurement_noise,fcm_adaptive,4,D_U_C,-0.0076316000000000005,True
satimage,1,measurement_noise,fcm_adaptive,5,D_U_C,-0.007631399999999998,True
satimage,1,outliers,fcm_adaptive,1,D_U_C,0.1295731,False
satimage,1,outliers,fcm_adaptive,2,D_U_C,0.37810369999999993,False
satimage,1,outliers,fcm_adaptive,3,D_U_C,0.21608439999999995,False
satimage,1,outliers,fcm_adaptive,4,D_U_C,0.5126054999999999,False
satimage,1,outliers,fcm_adaptive,5,D_U_C,0.0774222,False
satimage,1,scale,fcm_adaptive,1,D_U_C,0.0547882,False
satimage,1,scale,fcm_adaptive,2,D_U_C,0.0547881,False
satimage,1,scale,fcm_adaptive,3,D_U_C,0.0547881,False
satimage,1,scale,fcm_adaptive,4,D_U_C,0.054788699999999996,False
satimage,1,scale,fcm_adaptive,5,D_U_C,0.054788699999999996,False
satimage,2,class_prevalence,fcm_adaptive,1,D_U_C,0.04501430000000001,False
satimage,2,class_prevalence,fcm_adaptive,2,D_U_C,-0.2762614,True
satimage,2,class_prevalence,fcm_adaptive,3,D_U_C,0.34951980000000005,False
satimage,2,class_prevalence,fcm_adaptive,4,D_U_C,-0.012533700000000002,True
satimage,2,class_prevalence,fcm_adaptive,5,D_U_C,-0.012533899999999994,True
satimage,2,local_overlap,fcm_adaptive,1,D_U_C,0.04936659999999998,False
satimage,2,local_overlap,fcm_adaptive,2,D_U_C,0.06313289999999999,False
satimage,2,local_overlap,fcm_adaptive,3,D_U_C,0.06312770000000001,False
satimage,2,local_overlap,fcm_adaptive,4,D_U_C,0.0631326,False
satimage,2,local_overlap,fcm_adaptive,5,D_U_C,0.0631276,False
satimage,2,location,fcm_adaptive,1,D_U_C,0.019279600000000008,False
satimage,2,location,fcm_adaptive,2,D_U_C,0.0897424,False
satimage,2,location,fcm_adaptive,3,D_U_C,0.0897425,False
satimage,2,location,fcm_adaptive,4,D_U_C,0.08974250000000002,False
satimage,2,location,fcm_adaptive,5,D_U_C,0.08974259999999999,False
satimage,2,mcar,fcm_adaptive,1,D_U_C,-0.04903099999999999,True
satimage,2,mcar,fcm_adaptive,2,D_U_C,0.1366075,False
satimage,2,mcar,fcm_adaptive,3,D_U_C,0.13660450000000002,False
satimage,2,mcar,fcm_adaptive,4,D_U_C,0.136603,False
satimage,2,mcar,fcm_adaptive,5,D_U_C,0.136604,False
satimage,2,measurement_noise,fcm_adaptive,1,D_U_C,-0.0006232999999999933,True
satimage,2,measurement_noise,fcm_adaptive,2,D_U_C,-0.0135732,True
satimage,2,measurement_noise,fcm_adaptive,3,D_U_C,-0.013573099999999998,True
